order_id,fk_buyer_id,fk_depot_id,sales_order_status,creation_time
314826,224776,4,Rejected,2022-07-25 05:30:41.0
314829,224272,4,Rejected,2022-07-25 05:30:56.0
314832,212804,2,Rejected,2022-07-25 05:36:42.0
314835,178192,4,Shipped,2022-07-25 05:36:49.0
314838,76524,8,Rejected,2022-07-25 05:38:49.0
314841,224272,4,Shipped,2022-07-25 05:43:27.0
314844,165024,4,Rejected,2022-07-25 05:44:25.0
314847,152044,2,Shipped,2022-07-25 05:45:28.0
314850,195592,1,Shipped,2022-07-25 05:47:30.0
314853,44324,1,Shipped,2022-07-25 05:53:04.0
314856,222896,8,Shipped,2022-07-25 05:53:13.0
314859,71188,11,Shipped,2022-07-25 05:55:50.0
314862,215700,12,Rejected,2022-07-25 05:55:55.0
314865,28864,1,Rejected,2022-07-25 06:00:46.0
314868,179364,9,Rejected,2022-07-25 06:04:15.0
314871,202196,2,Rejected,2022-07-25 06:07:03.0
314874,192832,2,Shipped,2022-07-25 06:07:11.0
314877,88460,8,Rejected,2022-07-25 06:08:00.0
314880,97920,9,Rejected,2022-07-25 06:08:07.0
314883,88460,8,Shipped,2022-07-25 06:09:36.0
314886,168088,1,Shipped,2022-07-25 06:10:18.0
314889,52752,8,Rejected,2022-07-25 06:13:07.0
314892,192816,12,Rejected,2022-07-25 06:13:47.0
314895,223776,1,Rejected,2022-07-25 06:15:19.0
314898,88460,8,Shipped,2022-07-25 06:19:40.0
314901,217096,10,Rejected,2022-07-25 06:22:07.0
314904,212796,10,Rejected,2022-07-25 06:24:10.0
314907,196852,10,Rejected,2022-07-25 06:24:17.0
314910,153200,4,Shipped,2022-07-25 06:24:34.0
314913,75600,9,Shipped,2022-07-25 06:26:32.0
314916,120312,1,Shipped,2022-07-25 06:33:07.0
314919,74676,4,Shipped,2022-07-25 06:33:33.0
314922,57952,5,Shipped,2022-07-25 06:34:52.0
314925,64460,9,Rejected,2022-07-25 06:36:02.0
314928,71804,1,Shipped,2022-07-25 06:36:14.0
314931,209240,1,Rejected,2022-07-25 06:38:50.0
314934,147112,10,Shipped,2022-07-25 06:39:44.0
314937,74908,4,Shipped,2022-07-25 06:39:51.0
314940,175044,2,Shipped,2022-07-25 06:44:50.0
314943,93336,7,Shipped,2022-07-25 06:52:43.0
314946,27204,1,Rejected,2022-07-25 06:53:07.0
314949,148324,4,Rejected,2022-07-25 06:53:56.0
314952,110824,9,Shipped,2022-07-25 06:54:05.0
314955,203272,1,Rejected,2022-07-25 06:55:55.0
314958,207560,9,Shipped,2022-07-25 06:56:40.0
314961,68624,7,Shipped,2022-07-25 06:59:29.0
314964,27204,1,Shipped,2022-07-25 06:59:59.0
314967,219392,1,Shipped,2022-07-25 07:00:29.0
314970,52736,9,Rejected,2022-07-25 07:00:31.0
314973,219180,1,Shipped,2022-07-25 07:02:48.0
314976,83652,7,Shipped,2022-07-25 07:05:26.0
314979,20636,1,Shipped,2022-07-25 07:06:28.0
314982,157020,11,Shipped,2022-07-25 07:07:31.0
314985,20360,1,Shipped,2022-07-25 07:08:03.0
314988,105888,3,Shipped,2022-07-25 07:09:35.0
314991,214408,4,Rejected,2022-07-25 07:09:41.0
314994,33128,1,Shipped,2022-07-25 07:10:11.0
314997,51408,9,Shipped,2022-07-25 07:16:20.0
315000,128896,5,Shipped,2022-07-25 07:16:52.0
315003,78088,3,Shipped,2022-07-25 07:17:49.0
315006,74824,10,Rejected,2022-07-25 07:18:01.0
315009,74824,10,Shipped,2022-07-25 07:19:44.0
315012,27204,1,Shipped,2022-07-25 07:21:18.0
315015,33468,5,Shipped,2022-07-25 07:22:15.0
315018,173820,9,Rejected,2022-07-25 07:23:11.0
315021,216028,4,Shipped,2022-07-25 07:23:39.0
315024,104068,2,Rejected,2022-07-25 07:29:56.0
315027,215040,4,Rejected,2022-07-25 07:30:14.0
315030,222104,2,Shipped,2022-07-25 07:31:15.0
315033,104068,2,Shipped,2022-07-25 07:34:17.0
315036,215040,4,Rejected,2022-07-25 07:34:24.0
315039,206936,1,Shipped,2022-07-25 07:38:10.0
315042,215040,4,Shipped,2022-07-25 07:39:06.0
315045,50736,9,Shipped,2022-07-25 07:40:18.0
315048,65180,5,Shipped,2022-07-25 07:42:40.0
315051,184304,4,Shipped,2022-07-25 07:43:17.0
315054,216000,1,Rejected,2022-07-25 07:44:04.0
315057,212960,11,Rejected,2022-07-25 07:44:43.0
315060,34624,1,Shipped,2022-07-25 07:47:00.0
315063,223488,9,Rejected,2022-07-25 07:49:56.0
315066,223488,9,Rejected,2022-07-25 07:51:24.0
315069,223488,9,Rejected,2022-07-25 07:55:03.0
315072,223488,9,Shipped,2022-07-25 07:57:57.0
315075,69872,9,Rejected,2022-07-25 08:03:40.0
315078,212960,11,Shipped,2022-07-25 08:04:39.0
315081,74932,2,Shipped,2022-07-25 08:05:28.0
315084,74932,2,Rejected,2022-07-25 08:06:46.0
315087,79652,8,Rejected,2022-07-25 08:07:59.0
315090,69872,9,Shipped,2022-07-25 08:09:05.0
315093,186344,1,Shipped,2022-07-25 08:09:41.0
315096,31604,5,Shipped,2022-07-25 08:11:50.0
315099,69872,9,Shipped,2022-07-25 08:12:09.0
315102,31604,5,Shipped,2022-07-25 08:14:23.0
315105,224312,5,Rejected,2022-07-25 08:15:11.0
315108,31604,5,Shipped,2022-07-25 08:15:48.0
315111,205592,9,Shipped,2022-07-25 08:16:36.0
315114,186728,2,Shipped,2022-07-25 08:16:39.0
315117,31604,5,Shipped,2022-07-25 08:16:56.0
315120,74988,10,Rejected,2022-07-25 08:18:18.0
315123,29844,5,Shipped,2022-07-25 08:18:48.0
315126,31604,5,Shipped,2022-07-25 08:19:15.0
315129,27204,1,Shipped,2022-07-25 08:25:03.0
315132,74572,4,Rejected,2022-07-25 08:25:46.0
315135,49816,8,Rejected,2022-07-25 08:27:21.0
315138,61464,2,Shipped,2022-07-25 08:27:41.0
315141,79016,4,Rejected,2022-07-25 08:32:23.0
315144,187496,2,Shipped,2022-07-25 08:33:08.0
315147,128856,11,Shipped,2022-07-25 08:36:25.0
315150,68436,1,Shipped,2022-07-25 08:37:46.0
315153,173804,4,Shipped,2022-07-25 08:38:34.0
315156,118308,9,Shipped,2022-07-25 08:39:53.0
315159,125544,9,Shipped,2022-07-25 08:42:29.0
315162,150784,2,Rejected,2022-07-25 08:51:04.0
315165,55796,5,Rejected,2022-07-25 08:54:04.0
315168,209300,10,Rejected,2022-07-25 09:04:12.0
315171,153164,11,Rejected,2022-07-25 09:09:00.0
315174,182604,4,Shipped,2022-07-25 09:10:12.0
315177,161384,11,Shipped,2022-07-25 09:24:48.0
315180,146780,4,Shipped,2022-07-25 09:28:56.0
315183,53008,8,Rejected,2022-07-25 09:31:20.0
315186,205092,9,Shipped,2022-07-25 09:32:03.0
315189,148184,1,Rejected,2022-07-25 09:33:06.0
315192,55796,5,Shipped,2022-07-25 09:35:35.0
315195,170484,4,Rejected,2022-07-25 09:37:10.0
315198,74676,4,Shipped,2022-07-25 09:40:22.0
315201,64372,2,Rejected,2022-07-25 09:46:29.0
315204,79652,8,Rejected,2022-07-25 09:49:07.0
315207,79652,8,Rejected,2022-07-25 09:50:07.0
315210,79652,8,Rejected,2022-07-25 09:50:56.0
315213,79652,8,Rejected,2022-07-25 09:51:37.0
315216,136572,9,Shipped,2022-07-25 09:51:45.0
315219,125260,9,Shipped,2022-07-25 09:52:01.0
315222,68884,8,Rejected,2022-07-25 09:53:38.0
315225,86608,2,Shipped,2022-07-25 09:54:01.0
315228,170484,4,Shipped,2022-07-25 09:55:04.0
315231,31812,5,Shipped,2022-07-25 09:56:53.0
315234,64372,2,Rejected,2022-07-25 09:59:11.0
315237,68884,8,Rejected,2022-07-25 09:59:12.0
315240,190500,9,Shipped,2022-07-25 10:02:02.0
315243,85132,1,Rejected,2022-07-25 10:03:36.0
315246,88404,1,Shipped,2022-07-25 10:03:54.0
315249,68884,8,Rejected,2022-07-25 10:04:24.0
315252,64372,2,Shipped,2022-07-25 10:04:31.0
315255,34460,1,Shipped,2022-07-25 10:09:29.0
315258,32876,1,Shipped,2022-07-25 10:10:14.0
315261,57084,8,Rejected,2022-07-25 10:10:38.0
315264,122552,2,Shipped,2022-07-25 10:16:40.0
315267,57084,8,Rejected,2022-07-25 10:18:07.0
315270,147088,9,Shipped,2022-07-25 10:19:24.0
315273,31604,5,Rejected,2022-07-25 10:20:04.0
315276,206324,8,Shipped,2022-07-25 10:22:45.0
315279,57084,8,Shipped,2022-07-25 10:23:51.0
315282,47036,5,Shipped,2022-07-25 10:25:23.0
315285,43844,9,Rejected,2022-07-25 10:25:35.0
315288,43844,9,Rejected,2022-07-25 10:26:33.0
315291,224868,3,Rejected,2022-07-25 10:28:11.0
315294,125544,9,Shipped,2022-07-25 10:28:53.0
315297,224876,5,Rejected,2022-07-25 10:30:18.0
315300,224860,3,Rejected,2022-07-25 10:30:27.0
315303,198248,3,Rejected,2022-07-25 10:30:32.0
315306,224868,3,Rejected,2022-07-25 10:31:49.0
315309,105984,9,Shipped,2022-07-25 10:31:53.0
315312,27196,1,Shipped,2022-07-25 10:33:59.0
315315,65524,2,Rejected,2022-07-25 10:35:09.0
315318,224860,3,Rejected,2022-07-25 10:35:21.0
315321,224868,3,Rejected,2022-07-25 10:35:36.0
315324,221296,9,Rejected,2022-07-25 10:36:27.0
315327,194196,1,Rejected,2022-07-25 10:36:43.0
315330,44764,1,Shipped,2022-07-25 10:39:26.0
315333,224824,1,Rejected,2022-07-25 10:43:22.0
315336,156316,1,Rejected,2022-07-25 10:44:55.0
315339,170056,1,Rejected,2022-07-25 10:50:54.0
315342,61940,3,Rejected,2022-07-25 10:52:22.0
315345,170056,1,Rejected,2022-07-25 10:52:55.0
315348,61940,3,Shipped,2022-07-25 10:53:54.0
315351,198704,4,Shipped,2022-07-25 10:56:17.0
315354,46424,9,Rejected,2022-07-25 11:00:49.0
315357,77916,3,Rejected,2022-07-25 11:06:34.0
315360,88640,4,Shipped,2022-07-25 11:07:09.0
315363,220032,3,Rejected,2022-07-25 11:09:07.0
315366,159932,10,Shipped,2022-07-25 11:15:41.0
315369,54668,8,Rejected,2022-07-25 11:16:21.0
315372,224868,3,Rejected,2022-07-25 11:16:36.0
315375,216304,3,Shipped,2022-07-25 11:17:37.0
315378,80460,11,Shipped,2022-07-25 11:18:19.0
315381,22360,1,Shipped,2022-07-25 11:20:03.0
315384,31604,5,Rejected,2022-07-25 11:20:15.0
315387,209924,1,Rejected,2022-07-25 11:24:51.0
315390,170056,1,Shipped,2022-07-25 11:25:41.0
315393,214132,10,Rejected,2022-07-25 11:25:45.0
315396,127524,9,Rejected,2022-07-25 11:27:49.0
315399,174936,10,Shipped,2022-07-25 11:27:53.0
315402,105788,4,Shipped,2022-07-25 11:31:04.0
315405,58744,8,Shipped,2022-07-25 11:38:16.0
315408,220884,4,Shipped,2022-07-25 11:41:22.0
315411,63772,2,Rejected,2022-07-25 11:41:25.0
315414,220884,4,Shipped,2022-07-25 11:42:29.0
315417,169776,2,Rejected,2022-07-25 11:44:51.0
315420,31604,5,Shipped,2022-07-25 11:46:09.0
315423,207124,2,Rejected,2022-07-25 11:48:40.0
315426,161952,2,Shipped,2022-07-25 11:53:17.0
315429,216000,1,Shipped,2022-07-25 11:54:12.0
315432,98452,10,Shipped,2022-07-25 11:55:32.0
315435,182036,5,Rejected,2022-07-25 12:00:43.0
315438,215700,12,Shipped,2022-07-25 12:03:19.0
315441,52080,9,Rejected,2022-07-25 12:03:23.0
315444,150972,10,Rejected,2022-07-25 12:08:52.0
315447,131892,9,Shipped,2022-07-25 12:11:06.0
315450,172252,1,Rejected,2022-07-25 12:11:16.0
315453,150972,10,Rejected,2022-07-25 12:12:55.0
315456,47168,5,Shipped,2022-07-25 12:21:29.0
315459,32808,1,Shipped,2022-07-25 12:23:24.0
315462,198396,1,Rejected,2022-07-25 12:25:44.0
315465,47168,5,Rejected,2022-07-25 12:29:43.0
315468,150164,2,Rejected,2022-07-25 12:31:18.0
315471,79004,1,Pending,2022-07-25 12:37:42.0
315474,208112,5,Rejected,2022-07-25 12:38:36.0
315477,97632,3,Shipped,2022-07-25 12:40:52.0
315480,182036,5,Shipped,2022-07-25 12:41:17.0
315483,85432,4,Shipped,2022-07-25 12:47:32.0
315486,71956,3,Rejected,2022-07-25 12:47:43.0
315489,201560,4,Shipped,2022-07-25 12:54:04.0
315492,89308,7,Shipped,2022-07-25 12:54:27.0
315495,70176,4,Rejected,2022-07-25 12:55:17.0
315498,58528,8,Shipped,2022-07-25 12:56:16.0
315501,165180,10,Rejected,2022-07-25 12:58:40.0
315504,43844,9,Rejected,2022-07-25 12:59:41.0
315507,136136,5,Rejected,2022-07-25 13:00:19.0
315510,222196,1,Rejected,2022-07-25 13:01:15.0
315513,201316,4,Shipped,2022-07-25 13:01:53.0
315516,136464,9,Rejected,2022-07-25 13:05:21.0
315519,37084,1,Shipped,2022-07-25 13:05:54.0
315522,136464,9,Rejected,2022-07-25 13:07:44.0
315525,26380,1,Shipped,2022-07-25 13:09:43.0
315528,37084,1,Rejected,2022-07-25 13:19:51.0
315531,81848,2,Shipped,2022-07-25 13:28:02.0
315534,46424,9,Shipped,2022-07-25 13:29:15.0
315537,206220,10,Shipped,2022-07-25 13:32:35.0
315540,57560,2,Shipped,2022-07-25 13:41:43.0
315543,46424,9,Shipped,2022-07-25 13:51:21.0
315546,145160,12,Rejected,2022-07-25 13:55:41.0
315549,201560,4,Shipped,2022-07-25 14:04:19.0
315552,111320,2,Rejected,2022-07-25 14:08:52.0
315555,190076,9,Rejected,2022-07-25 14:10:41.0
315558,195672,8,Rejected,2022-07-25 14:26:27.0
315561,100632,3,Rejected,2022-07-25 14:26:34.0
315564,28820,1,Rejected,2022-07-25 14:27:25.0
315567,183716,4,Shipped,2022-07-25 14:38:50.0
315570,26548,1,Rejected,2022-07-25 14:44:38.0
315573,72212,1,Rejected,2022-07-25 14:55:37.0
315576,222196,1,Rejected,2022-07-25 14:55:50.0
315579,72212,1,Rejected,2022-07-25 14:57:46.0
315582,72212,1,Rejected,2022-07-25 15:03:11.0
315585,203560,10,Rejected,2022-07-25 15:05:03.0
315588,224940,4,Rejected,2022-07-25 15:11:48.0
315591,217832,5,Shipped,2022-07-25 15:20:30.0
315594,113076,3,Rejected,2022-07-25 15:36:32.0
315597,185144,1,Rejected,2022-07-25 15:49:55.0
315600,77684,9,Rejected,2022-07-25 15:51:39.0
315603,77684,9,Shipped,2022-07-25 15:53:22.0
315606,160404,11,Rejected,2022-07-25 15:57:30.0
315609,165788,10,Rejected,2022-07-25 16:35:05.0
315612,63272,3,Rejected,2022-07-25 16:38:49.0
315615,39500,1,Shipped,2022-07-25 17:04:40.0
315618,39500,1,Shipped,2022-07-25 17:05:11.0
315621,194980,1,Rejected,2022-07-25 17:05:40.0
315624,39500,1,Rejected,2022-07-25 17:10:23.0
315627,221296,9,Rejected,2022-07-25 17:58:26.0
315630,222196,1,Rejected,2022-07-25 18:22:24.0
315633,118608,1,Rejected,2022-07-25 19:26:14.0
315636,44472,9,Rejected,2022-07-26 00:24:40.0
315639,75688,3,Rejected,2022-07-26 01:30:00.0
315642,147912,8,Shipped,2022-07-26 01:32:58.0
315645,178744,8,Rejected,2022-07-26 01:49:04.0
315648,178744,8,Rejected,2022-07-26 01:50:50.0
315651,101908,11,Shipped,2022-07-26 01:53:30.0
315654,189960,9,Rejected,2022-07-26 02:21:11.0
315657,224660,1,Rejected,2022-07-26 02:33:27.0
315660,185436,3,Rejected,2022-07-26 02:39:53.0
315663,119828,2,Shipped,2022-07-26 02:45:03.0
315666,73812,4,Rejected,2022-07-26 02:55:08.0
315669,208924,10,Rejected,2022-07-26 03:17:53.0
315672,71136,11,Rejected,2022-07-26 03:23:05.0
315675,224976,5,Rejected,2022-07-26 03:38:53.0
315678,151392,11,Shipped,2022-07-26 03:53:09.0
315681,194996,1,Shipped,2022-07-26 03:56:39.0
315684,185272,1,Shipped,2022-07-26 04:14:00.0
315687,178788,4,Shipped,2022-07-26 04:19:28.0
315690,185912,10,Rejected,2022-07-26 04:35:08.0
315693,142948,10,Rejected,2022-07-26 04:35:09.0
315696,159800,1,Shipped,2022-07-26 04:35:23.0
315699,211948,4,Shipped,2022-07-26 04:35:36.0
315702,190520,11,Shipped,2022-07-26 04:38:42.0
315705,204656,4,Shipped,2022-07-26 04:42:42.0
315708,224992,3,Rejected,2022-07-26 04:43:34.0
315711,205860,10,Rejected,2022-07-26 04:44:31.0
315714,223924,1,Rejected,2022-07-26 04:45:59.0
315717,147744,1,Shipped,2022-07-26 04:47:46.0
315720,210204,2,Shipped,2022-07-26 04:53:28.0
315723,65740,4,Shipped,2022-07-26 04:59:10.0
315726,87252,3,Shipped,2022-07-26 05:04:43.0
315729,179800,10,Shipped,2022-07-26 05:07:41.0
315732,161072,2,Shipped,2022-07-26 05:09:23.0
315735,214700,10,Rejected,2022-07-26 05:15:22.0
315738,67580,2,Rejected,2022-07-26 05:17:31.0
315741,214700,10,Shipped,2022-07-26 05:21:37.0
315744,60844,9,Rejected,2022-07-26 05:21:50.0
315747,224824,1,Rejected,2022-07-26 05:22:07.0
315750,201316,4,Shipped,2022-07-26 05:24:05.0
315753,210488,4,Shipped,2022-07-26 05:26:29.0
315756,201316,4,Rejected,2022-07-26 05:26:34.0
315759,196984,1,Rejected,2022-07-26 05:26:37.0
315762,148392,11,Rejected,2022-07-26 05:27:16.0
315765,156580,1,Rejected,2022-07-26 05:27:17.0
315768,224824,1,Rejected,2022-07-26 05:27:41.0
315771,190296,11,Shipped,2022-07-26 05:29:45.0
315774,208112,5,Rejected,2022-07-26 05:32:20.0
315777,201316,4,Shipped,2022-07-26 05:37:26.0
315780,67384,5,Shipped,2022-07-26 05:38:20.0
315783,224824,1,Rejected,2022-07-26 05:39:31.0
315786,186708,3,Rejected,2022-07-26 05:41:50.0
315789,153200,4,Shipped,2022-07-26 05:45:24.0
315792,105528,9,Shipped,2022-07-26 05:56:51.0
315795,178788,4,Rejected,2022-07-26 05:58:00.0
315798,69448,9,Shipped,2022-07-26 06:12:34.0
315801,147744,1,Shipped,2022-07-26 06:16:39.0
315804,67580,2,Rejected,2022-07-26 06:17:36.0
315807,224680,10,Rejected,2022-07-26 06:20:41.0
315810,131380,4,Rejected,2022-07-26 06:23:44.0
315813,145160,12,Shipped,2022-07-26 06:24:07.0
315816,186472,2,Shipped,2022-07-26 06:30:07.0
315819,38752,1,Rejected,2022-07-26 06:33:32.0
315822,62636,4,Rejected,2022-07-26 06:34:45.0
315825,62636,4,Rejected,2022-07-26 06:37:30.0
315828,216956,4,Rejected,2022-07-26 06:42:46.0
315831,194996,1,Rejected,2022-07-26 06:43:29.0
315834,168832,2,Shipped,2022-07-26 06:44:54.0
315837,7848,1,Rejected,2022-07-26 06:47:22.0
315840,154440,2,Rejected,2022-07-26 06:50:09.0
315843,225012,9,Rejected,2022-07-26 06:56:08.0
315846,42140,5,Shipped,2022-07-26 06:57:26.0
315849,50000,9,Rejected,2022-07-26 06:58:54.0
315852,46944,8,Shipped,2022-07-26 07:04:17.0
315855,158412,1,Shipped,2022-07-26 07:05:29.0
315858,65796,4,Rejected,2022-07-26 07:05:34.0
315861,190076,9,Shipped,2022-07-26 07:17:43.0
315864,203272,1,Rejected,2022-07-26 07:21:37.0
315867,217096,10,Shipped,2022-07-26 07:22:45.0
315870,223960,4,Shipped,2022-07-26 07:23:08.0
315873,207160,8,Rejected,2022-07-26 07:29:04.0
315876,135912,1,Shipped,2022-07-26 07:31:42.0
315879,68436,1,Rejected,2022-07-26 07:31:57.0
315882,67940,1,Shipped,2022-07-26 07:38:58.0
315885,216968,8,Rejected,2022-07-26 07:40:09.0
315888,83868,9,Shipped,2022-07-26 07:42:03.0
315891,216968,8,Rejected,2022-07-26 07:43:26.0
315894,204588,1,Shipped,2022-07-26 07:50:03.0
315897,105572,3,Shipped,2022-07-26 07:52:03.0
315900,81080,11,Shipped,2022-07-26 07:55:35.0
315903,68436,1,Shipped,2022-07-26 07:56:01.0
315906,197868,1,Rejected,2022-07-26 07:59:58.0
315909,150164,2,Shipped,2022-07-26 08:00:52.0
315912,225036,2,Rejected,2022-07-26 08:03:17.0
315915,217464,11,Shipped,2022-07-26 08:06:34.0
315918,9856,1,Shipped,2022-07-26 08:17:42.0
315921,221364,8,Shipped,2022-07-26 08:25:33.0
315924,85960,9,Rejected,2022-07-26 08:25:48.0
315927,65796,4,Shipped,2022-07-26 08:28:31.0
315930,60844,9,Shipped,2022-07-26 08:33:50.0
315933,85960,9,Shipped,2022-07-26 08:35:01.0
315936,59112,11,Shipped,2022-07-26 08:37:01.0
315939,106864,2,Shipped,2022-07-26 08:39:15.0
315942,132484,1,Rejected,2022-07-26 08:45:55.0
315945,105528,9,Shipped,2022-07-26 08:46:26.0
315948,132484,1,Shipped,2022-07-26 08:50:51.0
315951,77668,2,Shipped,2022-07-26 08:51:16.0
315954,153200,4,Shipped,2022-07-26 08:51:52.0
315957,55068,1,Rejected,2022-07-26 08:51:57.0
315960,132484,1,Shipped,2022-07-26 08:58:12.0
315963,225032,2,Rejected,2022-07-26 09:03:06.0
315966,84000,9,Shipped,2022-07-26 09:08:50.0
315969,56352,1,Shipped,2022-07-26 09:19:12.0
315972,180840,8,Rejected,2022-07-26 09:19:56.0
315975,21104,1,Rejected,2022-07-26 09:20:30.0
315978,28200,5,Shipped,2022-07-26 09:22:19.0
315981,79016,4,Shipped,2022-07-26 09:24:36.0
315984,181940,1,Shipped,2022-07-26 09:30:56.0
315987,91760,2,Rejected,2022-07-26 09:32:03.0
315990,211712,4,Rejected,2022-07-26 09:34:41.0
315993,151884,11,Rejected,2022-07-26 09:36:41.0
315996,151884,11,Rejected,2022-07-26 09:38:39.0
315999,172128,1,Rejected,2022-07-26 09:39:16.0
316002,145160,12,Rejected,2022-07-26 09:47:22.0
316005,217824,9,Shipped,2022-07-26 09:52:12.0
316008,111348,9,Rejected,2022-07-26 09:52:56.0
316011,56832,1,Shipped,2022-07-26 09:53:42.0
316014,27204,1,Shipped,2022-07-26 09:57:11.0
316017,18632,1,Rejected,2022-07-26 09:57:19.0
316020,160404,11,Shipped,2022-07-26 09:57:48.0
316023,217832,5,Rejected,2022-07-26 10:00:23.0
316026,217824,9,Rejected,2022-07-26 10:00:30.0
316029,225044,4,Rejected,2022-07-26 10:04:06.0
316032,191400,9,Shipped,2022-07-26 10:09:54.0
316035,39500,1,Shipped,2022-07-26 10:12:07.0
316038,72980,9,Rejected,2022-07-26 10:15:08.0
316041,32228,1,Rejected,2022-07-26 10:16:04.0
316044,172124,9,Shipped,2022-07-26 10:18:20.0
316047,224208,9,Shipped,2022-07-26 10:24:14.0
316050,27204,1,Shipped,2022-07-26 10:30:59.0
316053,180256,5,Shipped,2022-07-26 10:32:23.0
316056,34284,1,Rejected,2022-07-26 10:46:15.0
316059,67940,1,Shipped,2022-07-26 11:02:09.0
316062,72980,9,Shipped,2022-07-26 11:08:37.0
316065,82256,3,Rejected,2022-07-26 11:10:49.0
316068,82256,3,Rejected,2022-07-26 11:12:19.0
316071,223924,1,Rejected,2022-07-26 11:18:23.0
316074,72088,5,Shipped,2022-07-26 11:20:45.0
316077,202168,9,Rejected,2022-07-26 11:26:02.0
316080,34284,1,Shipped,2022-07-26 11:31:53.0
316083,206936,1,Rejected,2022-07-26 11:34:38.0
316086,62796,1,Rejected,2022-07-26 11:35:56.0
316089,206936,1,Rejected,2022-07-26 11:36:24.0
316092,175932,1,Shipped,2022-07-26 11:39:04.0
316095,113936,1,Rejected,2022-07-26 11:45:31.0
316098,55828,8,Rejected,2022-07-26 11:47:30.0
316101,70508,4,Shipped,2022-07-26 11:51:04.0
316104,204156,10,Rejected,2022-07-26 11:52:36.0
316107,180256,5,Shipped,2022-07-26 11:57:56.0
316110,219036,11,Shipped,2022-07-26 12:02:25.0
316113,216708,10,Rejected,2022-07-26 12:02:26.0
316116,209300,10,Rejected,2022-07-26 12:02:39.0
316119,216708,10,Shipped,2022-07-26 12:07:06.0
316122,209300,10,Shipped,2022-07-26 12:08:57.0
316125,78988,1,Shipped,2022-07-26 12:32:22.0
316128,172124,9,Shipped,2022-07-26 12:34:35.0
316131,199844,9,Rejected,2022-07-26 12:41:07.0
316134,151292,10,Shipped,2022-07-26 12:46:53.0
316137,24048,1,Rejected,2022-07-26 12:48:07.0
316140,216708,10,Rejected,2022-07-26 13:03:30.0
316143,153504,5,Rejected,2022-07-26 13:08:26.0
316146,224312,5,Shipped,2022-07-26 13:13:16.0
316149,38600,1,Shipped,2022-07-26 13:14:49.0
316152,79652,8,Rejected,2022-07-26 13:18:35.0
316155,24048,1,Shipped,2022-07-26 13:20:49.0
316158,96024,4,Rejected,2022-07-26 13:22:48.0
316161,206568,1,Shipped,2022-07-26 13:37:32.0
316164,79792,2,Rejected,2022-07-26 13:43:01.0
316167,78912,10,Rejected,2022-07-26 13:49:12.0
316170,19404,1,Rejected,2022-07-26 13:51:35.0
316173,158972,9,Rejected,2022-07-26 14:24:12.0
316176,71136,11,Rejected,2022-07-26 14:30:52.0
316179,224816,4,Shipped,2022-07-26 14:40:54.0
316182,158972,9,Shipped,2022-07-26 15:03:32.0
316185,190076,9,Rejected,2022-07-26 15:06:47.0
316188,79256,10,Rejected,2022-07-26 15:35:07.0
316191,224128,1,Rejected,2022-07-26 16:00:02.0
316194,45536,1,Rejected,2022-07-26 16:02:31.0
316197,216684,9,Shipped,2022-07-26 16:24:50.0
316200,49168,1,Rejected,2022-07-26 17:01:45.0
316203,81940,1,Rejected,2022-07-26 17:03:09.0
316206,223924,1,Rejected,2022-07-26 17:05:06.0
316209,147592,1,Shipped,2022-07-26 17:07:41.0
316212,223924,1,Rejected,2022-07-26 17:10:28.0
316215,28464,1,Rejected,2022-07-26 19:25:52.0
316218,224592,3,Rejected,2022-07-26 22:42:47.0
316221,28464,1,Rejected,2022-07-27 00:51:19.0
316224,41840,8,Rejected,2022-07-27 01:06:44.0
316227,222612,3,Rejected,2022-07-27 01:39:05.0
316230,162180,9,Rejected,2022-07-27 02:32:00.0
316233,182372,8,Rejected,2022-07-27 02:34:33.0
316236,115244,8,Rejected,2022-07-27 02:40:28.0
316239,79792,2,Rejected,2022-07-27 03:02:34.0
316242,79792,2,Shipped,2022-07-27 03:03:50.0
316245,198976,1,Rejected,2022-07-27 03:12:24.0
316248,198976,1,Shipped,2022-07-27 03:13:36.0
316251,217764,10,Rejected,2022-07-27 03:20:37.0
316254,217764,10,Rejected,2022-07-27 03:26:57.0
316257,217764,10,Rejected,2022-07-27 03:30:43.0
316260,217616,9,Shipped,2022-07-27 03:38:50.0
316263,94168,10,Rejected,2022-07-27 03:43:03.0
316266,217832,5,Rejected,2022-07-27 04:07:04.0
316269,54204,9,Shipped,2022-07-27 04:11:26.0
316272,223688,11,Shipped,2022-07-27 04:12:53.0
316275,95388,9,Rejected,2022-07-27 04:35:03.0
316278,30312,1,Shipped,2022-07-27 04:44:24.0
316281,225136,9,Rejected,2022-07-27 04:46:15.0
316284,192396,5,Shipped,2022-07-27 04:47:33.0
316287,185272,1,Shipped,2022-07-27 04:51:30.0
316290,32228,1,Rejected,2022-07-27 04:56:40.0
316293,95388,9,Shipped,2022-07-27 04:57:05.0
316296,44248,8,Rejected,2022-07-27 05:00:13.0
316299,97632,3,Rejected,2022-07-27 05:01:20.0
316302,28000,1,Shipped,2022-07-27 05:09:31.0
316305,124548,9,Rejected,2022-07-27 05:10:07.0
316308,91172,9,Rejected,2022-07-27 05:10:08.0
316311,71136,11,Rejected,2022-07-27 05:10:25.0
316314,115960,9,Rejected,2022-07-27 05:14:38.0
316317,115960,9,Shipped,2022-07-27 05:18:24.0
