order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
151356,3624,305685,1,1,5453
151357,8219,305688,10,10,14934
151358,8219,305688,3,3,15166
151359,8422,305691,1,1,6159
151360,3615,305694,10,10,6041
151361,8622,305697,1,1,27752
151362,9916,305700,4,4,3372
151363,2367,305703,10,10,479
151364,12455,305706,10,7,5771
151365,8219,305709,1,1,14934
151366,8219,305712,1,1,15166
151367,3279,305715,1,1,8814.94
151368,7860,305715,10,10,3317
151369,1043,305718,1,1,5854
151370,12652,305721,1,1,7956
151371,8219,305724,1,1,14813
151372,8219,305727,1,1,14631
151373,11899,305730,2,0,13782
151374,10235,305733,2,0,1446
151375,8425,305736,6,6,4894
151376,11899,305739,2,2,13782
151377,11899,305742,1,0,13782
151378,12701,305742,1,0,9397
151379,8457,305742,1,0,7686
151380,11146,305742,1,0,3038
151381,10224,305745,1,0,4360.17
151382,10224,305748,1,1,4349
151383,10224,305748,1,1,4360.17
151384,12749,305751,4,4,6370
151385,10224,305754,2,2,4349
151386,10224,305754,1,1,4360.17
151387,10224,305754,1,1,4538.14
151388,10225,305754,1,1,4197
151389,12511,305757,5,0,7950
151390,10975,305760,1,1,10337
151391,11240,305763,2,0,12555
151392,11240,305766,2,2,12555
151393,7637,305769,1,1,29580
151394,10224,305772,2,2,4349
151395,10224,305772,2,2,4360.17
151396,10224,305772,1,1,4538.14
151397,10227,305775,1,0,1456
151398,3610,305778,1,1,13177
151399,3279,305781,1,0,8814.94
151400,11233,305784,1,0,12904
151401,8444,305787,1,1,6589
151402,8444,305787,1,1,3811
151403,8428,305790,1,0,1793
151404,9915,305793,1,1,3720
151405,8425,305796,4,0,4894
151406,10975,305799,4,4,11087
151407,10975,305799,3,3,11741
151408,12652,305802,1,1,7956
151409,7607,305805,1,1,12541
151410,7607,305808,2,0,12541
151411,8425,305811,4,0,4894
151412,10226,305814,1,0,3697
151413,10226,305817,1,1,3883
151414,8435,305820,1,1,10878
151415,8424,305820,1,1,3511
151416,8424,305820,1,1,3372
151417,8457,305820,1,1,7905
151418,1041,305823,1,0,5225
151419,10515,305826,1,0,2404
151420,13736,305829,2,0,8928.57
151421,8435,305832,1,1,10579
151422,11233,305835,5,5,12904
151423,13548,305838,1,0,4544
151424,10975,305841,4,4,17039
151425,10975,305841,1,1,12632
151426,10975,305841,1,1,11741
151427,7607,305844,1,1,12541
151428,3615,305847,2,2,6041
151429,12701,305850,25,0,9397
151430,12701,305850,10,0,6440
151431,12547,305853,1,1,5726
151432,11233,305856,1,0,12268
151433,3610,305859,1,0,13268
151434,1041,305862,1,1,5620
151435,8335,305862,5,5,2914
151436,8331,305862,2,2,4918
151437,12701,305865,2,0,5856
151438,7607,305868,1,0,12541
151439,10975,305871,1,0,17039
151440,10975,305871,1,0,11087
151441,10975,305871,1,0,10337
151442,12502,305874,2,2,7526
151443,2862,305877,1,0,4640
151444,11233,305880,5,0,12904
151445,2862,305883,1,1,4640
151446,8424,305886,1,0,3544
151447,1038,305889,1,0,8315
151448,10236,305892,2,2,1341
151449,10236,305892,2,2,1258
151450,3615,305895,1,0,6041
151451,13506,305898,2,2,4325
151452,8171,305901,1,1,2299
151453,10236,305904,2,0,1341
151454,10236,305904,2,0,1258
151455,8428,305907,2,0,1763
151456,8428,305907,1,0,1763
151457,12749,305910,4,4,6370
151458,12652,305913,4,0,7956
151459,13524,305916,2,2,4362
151460,13524,305916,1,1,4476
151461,2862,305919,1,0,4640
151462,13524,305922,2,0,4362
151463,13524,305922,1,0,4476
151464,13524,305925,2,0,4362
151465,13524,305925,1,0,4476
151466,3615,305928,1,1,6041
151467,3305,305931,1,0,6166
151468,7553,305931,1,0,5965
151469,2862,305931,1,0,4021
151470,9171,305931,1,0,6983
151471,12663,305931,1,0,9249
151472,8443,305934,1,1,6224
151473,8429,305937,2,0,2583
151474,8429,305937,1,0,2679
151475,10236,305940,1,0,1341
151476,10236,305940,1,0,1295
151477,8418,305943,1,0,4076
151478,8418,305943,1,0,4190
151479,11233,305946,1,1,12904
151480,8444,305949,2,2,6374
151481,8424,305952,3,3,3544
151482,8424,305952,2,2,3404
151483,10224,305955,1,0,4349
151484,10224,305955,2,0,4360.17
151485,10224,305955,2,0,4538.14
151486,12701,305958,1,0,5856
151487,10975,305961,1,0,11741
151488,3624,305964,6,6,5453
151489,8760,305967,6,0,2363
151490,1041,305970,20,0,5134
151491,10236,305973,2,0,1341
151492,10236,305973,2,0,1258
151493,10215,305976,1,0,14551
151494,8461,305979,1,0,3382
151495,8435,305979,2,0,4479
151496,8384,305982,1,0,5727
151497,8444,305985,1,1,3820
151498,10204,305985,1,1,4323
151499,8425,305988,4,4,4894
151500,14364,305991,1,0,3453
151501,8444,305994,2,2,6374
151502,13524,305997,2,0,4362
151503,13524,305997,1,0,4476
151504,11233,306000,20,20,7857
151505,11233,306000,2,2,11996
151506,11146,306003,1,0,7524
151507,11146,306003,1,0,3960
151508,8210,306006,1,0,13860
151509,8457,306009,1,0,8406
151510,3279,306012,2,0,8814.94
151511,10975,306015,1,0,5838
151512,10224,306018,1,0,4349
151513,10224,306018,2,0,4360.17
151514,10224,306018,2,0,4538.14
151515,10224,306021,1,1,4349
151516,10224,306021,1,1,4360.17
151517,8424,306024,1,0,3544
151518,8444,306027,1,0,6374
151519,8425,306030,1,0,4816
151520,11899,306033,1,0,14322
151521,12701,306036,1,0,6440
151522,12701,306036,1,0,5856
151523,8457,306039,1,1,8117
151524,10236,306039,1,1,1341
151525,10224,306042,1,1,4360.17
151526,11233,306045,1,0,12650
151527,11233,306045,1,0,7857
151528,1805,306048,1,0,17527
151529,7554,306051,1,0,13975
151530,10224,306054,1,0,4349
151531,10224,306054,2,0,4360.17
151532,13507,306057,1,0,15159
151533,10975,306060,1,0,5838
151534,10515,306063,1,0,2404
151535,10224,306066,1,1,4349
151536,10224,306066,2,2,4360.17
151537,7811,306069,1,0,3135
151538,11899,306072,1,1,14322
151539,13524,306075,3,0,4362
151540,13743,306078,1,0,8
151541,13743,306081,1,0,8
151542,11107,306084,1,0,6158
151543,11899,306087,1,0,13782
151544,2862,306090,2,0,4021
151545,8242,306093,1,0,1708
151546,7529,306096,1,0,7634
151547,8760,306099,1,0,2363
151548,11233,306102,1,0,12650
151549,11233,306102,1,0,7857
151550,11233,306105,1,0,12650
151551,11233,306105,1,0,7857
151552,12460,306108,1,1,15040
151553,3279,306111,1,0,8814.94
151554,12803,306114,1,1,5884
151555,10239,306117,1,0,6050
151556,13719,306117,1,1,6284
151557,10226,306120,1,1,3697
151558,10227,306120,3,3,1411
151559,10235,306120,2,2,1446
151560,10236,306120,2,2,1341
151561,8422,306123,1,1,6384
151562,11143,306126,1,1,3564
151563,10215,306129,1,0,14551
151564,8434,306132,2,0,6481
151565,1038,306135,1,0,8762
151566,9916,306138,3,0,3372
151567,13524,306141,3,0,4362
151568,8444,306144,2,2,6476
151569,12652,306147,2,2,7956
151570,3279,306150,2,0,8814.94
151571,8444,306153,4,4,6266
151572,12547,306156,4,4,11087
151573,8443,306159,4,4,6224
151574,8443,306162,2,2,6416
151575,11233,306165,1,0,11996
151576,7544,306168,5,0,5967
151577,1043,306171,1,1,22849
151578,1043,306171,1,1,5854
151579,8444,306171,2,2,5813
151580,8444,306171,1,1,6343
151581,8444,306171,2,2,6034
151582,8444,306171,1,1,3535
151583,12460,306171,1,1,14130
151584,10224,306174,1,0,4357
151585,10975,306177,1,0,5893
151586,10975,306180,1,1,5893
151587,12701,306183,3,3,6440
151588,10224,306186,3,0,4349
151589,10224,306186,5,0,4360.17
151590,11899,306189,1,1,14322
151591,12749,306192,10,0,6211
151592,12547,306195,20,0,5726
151593,12784,306198,1,1,2138
151594,10224,306201,3,0,4349
151595,10224,306201,6,0,4360.17
151596,7860,306204,1,0,2748
151597,12701,306207,1,0,5856
151598,7607,306210,1,1,12541
151599,11899,306213,1,0,14322
151600,10224,306216,3,0,4349
151601,10224,306216,6,0,4360.17
151602,10236,306219,1,0,1341
151603,10236,306219,1,0,1295
151604,8760,306222,3,3,2363
151605,10235,306225,4,4,1432
151606,10235,306225,4,4,1387
151607,11233,306228,1,1,12650
151608,11233,306228,1,1,7857
151609,8378,306231,2,2,3938
151610,11139,306231,1,1,4945
151611,11139,306231,1,1,4319
151612,10975,306234,1,1,5838
151613,13745,306237,3,3,5275
151614,12692,306240,1,1,4237
151615,3615,306243,5,5,6041
151616,9901,306246,1,1,3651
151617,9901,306246,1,1,3831
151618,11899,306246,1,1,13782
151619,12803,306249,1,1,5884
151620,3279,306252,1,1,8814.94
151621,7860,306252,1,0,3317
151622,8444,306255,20,20,6374
151623,8444,306255,5,5,6589
151624,8210,306258,1,1,14212
151625,12784,306261,6,6,2138
151626,8327,306264,1,0,751
151627,12678,306264,1,0,3066
151628,3615,306267,1,1,6180
151629,3615,306270,1,0,6043
151630,7637,306273,2,2,31644
151631,3615,306276,10,10,6043
151632,3615,306279,1,1,6041
151633,8439,306282,4,4,1842
151634,3615,306285,5,5,6041
151635,3610,306285,1,1,8500
151636,12547,306288,2,2,5726
151637,12652,306291,4,4,7956
151638,12701,306294,6,6,9297
151639,12701,306294,1,1,6379
151640,14309,306297,1,0,8270
151641,11137,306300,40,0,3604
151642,11233,306303,10,0,12268
151643,8425,306306,5,0,4635
151644,8425,306306,5,0,4816
151645,8425,306309,5,0,4635
151646,8425,306309,5,0,4816
151647,8219,306312,1,1,14934
151648,8444,306315,25,25,6374
151649,8444,306315,5,5,6589
151650,11233,306318,5,0,12904
151651,11233,306321,1,1,12268
151652,11233,306324,2,0,12268
151653,10224,306327,1,0,4349
151654,10224,306327,2,0,4360.17
151655,3615,306330,5,5,6125
151656,8427,306333,1,0,6770
151657,3279,306336,1,1,8814.94
151658,3615,306339,3,0,6180
151659,8457,306342,1,0,8117
151660,8457,306342,1,0,7830
151661,8457,306342,1,0,7686
151662,10224,306345,1,1,4357
151663,8221,306348,12,12,3699
151664,8444,306351,7,7,5813
151665,8444,306351,2,2,6343
151666,8444,306351,6,6,6034
151667,3605,306354,1,0,3762
151668,7637,306354,1,0,31644
151669,8421,306354,1,0,4714
151670,8457,306354,1,0,8117
151671,10975,306357,1,0,11087
151672,7596,306360,1,0,2094
151673,8444,306363,1,1,5813
151674,3615,306366,1,1,6180
151675,12784,306369,2,2,2138
151676,10236,306372,2,2,1341
151677,12407,306375,1,1,9866
151678,1038,306378,1,1,8315
151679,3615,306381,1,1,6180
151680,8425,306384,2,2,4894
151681,8425,306384,1,1,5076
151682,3615,306387,10,10,6043
151683,8428,306390,5,0,1793
151684,8444,306393,1,0,6343
151685,10204,306393,1,0,4024
151686,10975,306396,1,1,17039
151687,10975,306396,1,1,10337
151688,14374,306399,1,0,19831
151689,3279,306402,1,0,8814.94
151690,8760,306402,1,0,2363
151691,8437,306402,1,0,2181
151692,11138,306405,1,0,14487
151693,12547,306408,5,0,11087
151694,7569,306411,1,1,29395
151695,7607,306414,1,1,12541
151696,12701,306417,25,25,9397
151697,12701,306417,10,10,6440
151698,8219,306420,2,0,14934
151699,8219,306423,2,0,14934
151700,14309,306426,1,0,8270
151701,8428,306429,1,0,1793
151702,3279,306432,1,0,8814.94
151703,8437,306432,1,0,2181
151704,7586,306435,1,0,10154
151705,10975,306438,1,1,11741
151706,11233,306441,1,1,11996
151707,3610,306444,1,1,8500
151708,8444,306444,1,1,6343
151709,8444,306444,1,1,3535
151710,12945,306447,1,0,3441
151711,8425,306450,2,0,4894
151712,8425,306450,1,0,5076
151713,11163,306453,2,2,6259
151714,13750,306453,1,1,4054
151715,13765,306453,2,2,2633
151716,10224,306456,1,1,4349
151717,10224,306456,2,2,4360.17
151718,12547,306459,5,5,11087
151719,8219,306462,2,0,14934
151720,3610,306465,1,1,12704
151721,3613,306468,1,0,8110
151722,8219,306471,2,0,14934
151723,7607,306474,1,0,12323
151724,3610,306477,1,1,8233
151725,1043,306480,1,1,5854
151726,1043,306480,1,1,11568
151727,11233,306483,8,0,12904
151728,8219,306486,2,0,14934
151729,1043,306489,1,1,22849
151730,1043,306489,1,1,5854
151731,1043,306489,1,0,11568
151732,1038,306492,1,1,8188
151733,13764,306495,1,1,7746
151734,12415,306498,1,0,19700
151735,11106,306501,2,2,6270
151736,11107,306501,1,1,6118
151737,10975,306504,1,1,5893
151738,1038,306507,1,1,8324
151739,8330,306510,101,0,3321
151740,10204,306510,2,0,4059
151741,12652,306513,1,0,7956
151742,8439,306516,1,0,1910
151743,12912,306519,5,0,3844
151744,3279,306522,1,0,8814.94
151745,13524,306525,1,0,4362
151746,3610,306528,1,1,12768
151747,12945,306531,1,0,3377
151748,8242,306534,4,0,1636
151749,10219,306537,4,0,5884
151750,3610,306540,1,1,13284
151751,3615,306540,2,2,6041
151752,12945,306543,4,0,3377
151753,12749,306546,15,15,6370
151754,8428,306549,5,0,1793
151755,8428,306552,5,5,1793
151756,3615,306555,1,1,6041
151757,8210,306558,1,0,16302
151758,8210,306558,1,0,13846
151759,13918,306558,1,0,2413
151760,10233,306561,2,2,2250
151761,10247,306564,1,0,7724
151762,8242,306567,4,4,1636
151763,8457,306570,1,0,15374
151764,7640,306573,1,1,15638
151765,12652,306573,1,1,7956
151766,12701,306576,3,3,5856
151767,7860,306579,1,1,3317
151768,3610,306582,1,0,12704
151769,7640,306582,1,0,15638
151770,1043,306585,20,16,11568
151771,11123,306588,1,0,7223
151772,11123,306588,1,0,6364
151773,10219,306591,1,1,5884
151774,10219,306594,1,1,6075
151775,11899,306597,1,0,13782
151776,10219,306600,1,1,6486
151777,9916,306603,5,5,3372
151778,10975,306606,8,8,17039
151779,10975,306606,10,10,12632
151780,10975,306606,13,13,11087
151781,10975,306606,13,11,11814
151782,10975,306606,6,6,10110
151783,10975,306609,1,0,17039
151784,10975,306609,1,1,11814
151785,10235,306612,7,7,1446
151786,11899,306615,1,1,13782
151787,11233,306618,1,1,12268
151788,8425,306621,3,0,4894
151789,8242,306624,4,0,1636
151790,7637,306627,1,1,29580
151791,7637,306630,1,1,29580
151792,8425,306633,1,0,4816
151793,12945,306636,3,0,3441
151794,12547,306639,20,20,5726
151795,12547,306639,15,15,11087
151796,10236,306642,4,0,1341
151797,12703,306645,2,2,3373
151798,12487,306648,3,0,4220
151799,12487,306648,3,0,4308
151800,10236,306651,4,0,1341
151801,10204,306654,2,2,4059
151802,10236,306657,4,4,1341
151803,10975,306657,1,1,5893
151804,9915,306660,2,2,3720
151805,12784,306663,4,4,2138
151806,3610,306666,2,2,13177
151807,2367,306669,10,10,479
151808,8424,306672,1,0,3372
151809,7640,306675,1,0,16490
151810,7640,306675,1,0,15638
151811,8439,306678,2,0,1871
151812,11233,306681,4,0,12904
151813,10236,306684,1,1,1341
151814,10236,306684,1,1,1295
151815,8219,306687,9,0,14934
151816,7640,306690,2,0,16490
151817,7640,306690,8,0,15638
151818,8219,306693,9,9,14934
151819,10529,306696,1,0,6892
151820,8444,306699,270,270,6374
151821,8444,306699,90,90,6589
151822,8444,306699,8,8,3811
151823,13764,306702,1,1,7746
151824,9916,306705,5,5,3372
151825,10209,306708,1,0,6306
151826,12701,306711,2,2,5856
151827,10529,306714,1,1,6892
151828,7640,306717,5,0,15638
151829,10235,306720,5,0,1446
151830,10235,306720,3,0,1399
151831,7640,306723,2,2,16490
151832,7640,306723,8,8,15638
151833,8210,306726,2,2,13846
151834,3615,306729,1,1,6041
151835,11926,306729,2,2,6997
151836,8422,306729,1,0,4073
151837,12547,306732,20,20,5726
151838,1043,306735,6,0,11568
151839,10215,306738,1,0,14551
151840,10215,306741,1,0,14551
151841,3610,306744,1,1,13177
151842,10224,306747,3,3,4357
151843,11106,306750,3,0,6270
151844,10233,306753,2,0,2250
151845,10235,306756,5,0,1446
151846,10235,306756,3,0,1399
151847,8428,306759,5,0,1654
151848,8425,306762,3,3,4894
151849,8425,306762,2,2,5076
151850,11106,306765,3,3,6270
151851,10224,306768,2,2,4534
151852,7640,306771,2,0,16490
151853,7640,306771,23,0,15638
151854,12652,306771,10,0,7956
151855,10215,306774,1,0,6425
151856,12678,306777,1,1,3066
151857,10236,306780,3,3,1341
151858,10975,306780,1,1,5893
151859,8428,306783,5,5,1654
151860,7554,306786,1,0,13975
151861,8444,306789,7,7,5813
151862,8444,306789,1,1,6343
151863,8444,306789,2,2,6034
151864,1038,306792,5,5,8324
151865,1038,306792,5,5,8188
151866,1038,306792,5,5,8588
151867,14248,306795,1,0,8300
151868,14248,306795,1,0,16500
151869,11233,306798,1,0,12268
151870,11233,306801,1,0,12268
151871,7575,306804,1,1,10378
151872,14309,306807,1,1,8270
151873,3284,306810,5,0,5271
151874,7547,306810,1,0,15040
151875,11107,306810,1,0,5725
151876,10204,306810,5,0,4024
151877,8378,306813,1,0,4223
151878,8378,306813,5,5,3938
151879,8439,306816,1,0,955
151880,12697,306819,4,4,1052
151881,7640,306822,10,10,15638
151882,13682,306825,2,2,3044
151883,13682,306828,2,0,3044
151884,13682,306831,2,0,3044
151885,1041,306834,1,0,5725
151886,1043,306837,1,1,22849
151887,1043,306837,1,1,5854
151888,14309,306840,2,2,8270
151889,11117,306843,1,0,6434
151890,1038,306846,5,0,8324
151891,1038,306846,5,0,8188
151892,1038,306846,5,0,8588
151893,11117,306849,1,0,6434
151894,8242,306852,4,0,1636
151895,11233,306855,1,1,12650
151896,8423,306858,8,0,8060
151897,8423,306858,2,0,8304
151898,10975,306861,1,1,18602
151899,12652,306864,20,20,7956
151900,1041,306867,1,0,5620
151901,8444,306870,1,0,6589
151902,8444,306873,1,0,5813
151903,8444,306873,1,0,6343
151904,8444,306873,1,0,6034
151905,10208,306876,1,0,432
151906,11112,306879,1,0,22917
151907,10208,306882,1,0,432
151908,8219,306885,3,0,14934
151909,8219,306888,1,1,14934
151910,7811,306891,1,0,3135
151911,3615,306894,1,0,6125
151912,11233,306897,2,2,7857
151913,7607,306900,1,0,12541
151914,8460,306903,1,0,3821
151915,1043,306906,3,0,5854
151916,13682,306909,15,15,3044
151917,11117,306912,1,0,6434
151918,11105,306915,1,1,25315
151919,1038,306918,10,0,8042
151920,8378,306921,1,1,4064
151921,8378,306921,1,1,3938
151922,8770,306924,1,0,6530
151923,12487,306927,1,0,4497
151924,9895,306930,1,0,1288
151925,10975,306933,1,0,5838
151926,8787,306936,2,0,739
151927,11143,306939,4,0,3564
151928,11143,306939,1,0,3113
151929,14364,306942,10,0,3453
151930,3284,306945,2,0,5271
151931,11169,306945,1,0,6996
151932,11143,306948,1,0,3102
151933,11143,306951,1,0,3102
151934,12701,306954,1,0,9397
151935,8684,306957,1,0,2986
151936,3279,306960,1,0,9724
151937,11117,306963,1,0,6434
151938,11127,306966,7,7,3010
151939,13592,306966,3,3,1540
151940,3279,306969,1,0,8814.94
151941,8208,306972,1,0,8429
151942,8440,306975,1,1,6579
151943,3279,306978,1,0,8814.94
151944,1043,306981,1,1,22849
151945,11899,306984,1,0,13782
151946,11119,306987,1,0,12512
151947,1043,306990,60,0,11568
151948,7607,306993,1,0,12541
151949,11233,306993,1,0,12268
151950,10235,306996,2,2,1432
151951,3284,306999,5,5,5271
151952,10204,306999,5,5,4024
151953,11119,307002,1,1,12512
151954,7607,307005,1,1,12541
151955,3592,307008,1,0,6510
151956,12749,307011,152,0,6370
151957,11233,307014,1,0,11996
151958,12701,307017,2,0,5856
151959,12701,307020,2,2,5856
151960,8439,307023,1,0,921
151961,8424,307023,1,0,3479
151962,10239,307026,1,0,6050
151963,1041,307029,2,2,5725
151964,8457,307032,1,1,8117
151965,10224,307035,1,1,4534
151966,12505,307038,1,1,32992
151967,10224,307041,1,1,4581
151968,11104,307044,1,0,12837
151969,3284,307047,5,5,5271
151970,7529,307050,1,0,7634
151971,1043,307053,1,0,5854
151972,8444,307056,1,0,3535
151973,9916,307059,10,10,3372
151974,9916,307062,2,0,3372
151975,10224,307065,2,0,4357
151976,8444,307068,1,1,5813
151977,8425,307071,5,0,4635
151978,13524,307074,4,4,4362
151979,13524,307074,1,1,4476
151980,7640,307077,2,2,16490
151981,12749,307080,10,10,6370
151982,1038,307083,1,1,8762
151983,12749,307086,8,8,6370
151984,10235,307089,1,1,1432
151985,10235,307089,1,1,1387
151986,13592,307092,5,0,1540
151987,8439,307095,1,1,1842
151988,8424,307095,1,1,3479
151989,3615,307098,5,3,6180
151990,1043,307101,1,1,11568
151991,10247,307104,1,1,8179
151992,10247,307104,1,1,7724
151993,10235,307107,1,0,1446
151994,11107,307110,1,1,5725
151995,10236,307113,2,2,1341
151996,10236,307113,2,2,1258
151997,10235,307116,1,1,1446
151998,7607,307119,1,1,12541
151999,10224,307122,2,2,4538.14
152000,12472,307125,1,1,25920
152001,10236,307128,5,5,1341
152002,10236,307128,1,1,1258
152003,12407,307131,1,1,8906
152004,7596,307134,2,0,2094
152005,13696,307137,6,0,5875
152006,11143,307140,1,1,3399
152007,13765,307140,4,4,2633
152008,13618,307143,2,2,3251.1
152009,8428,307146,1,1,1763
152010,7586,307149,20,0,6800
152011,13618,307152,2,2,3251.1
152012,7596,307155,1,0,2094
152013,7596,307155,10,0,4547
152014,8425,307158,1,1,5363
152015,8425,307158,1,1,5076
152016,8437,307158,1,0,2254
152017,8437,307158,1,1,2139
152018,7586,307161,6,0,6800
152019,12701,307164,1,1,5856
152020,14364,307167,1,1,3453
152021,11899,307170,1,1,13782
152022,8444,307173,1,0,5813
152023,8444,307173,1,0,6034
152024,7596,307176,2,0,4547
152025,1038,307179,2,2,8052
152026,11137,307182,7,7,3604
152027,11117,307185,1,1,6434
152028,8421,307188,4,0,4444
152029,3615,307191,1,0,6041
152030,11925,307191,1,0,11814
152031,7541,307194,5,0,1754
152032,7860,307197,1,0,2748
152033,8384,307200,2,2,5825
152034,8384,307200,10,10,5727
152035,9916,307203,1,1,3372
152036,2367,307206,30,30,479
152037,13524,307209,3,0,4362
152038,13524,307209,2,0,4476
152039,9916,307212,3,0,3372
152040,1038,307215,2,0,8588
152041,12652,307218,1,1,7956
152042,8219,307221,2,2,14934
152043,8219,307221,1,1,15166
152044,1041,307224,1,0,5334
152045,1041,307227,1,0,5334
152046,7607,307230,1,1,12541
152047,12749,307233,5,5,6370
152048,7640,307236,1,1,16490
152049,7640,307236,4,4,15638
152050,11123,307239,2,0,7223
152051,12912,307242,8,8,3844
152052,12749,307245,4,4,6370
152053,1041,307248,1,1,5334
152054,9171,307251,1,0,6510
152055,1038,307254,1,0,8726
152056,3279,307254,1,0,9724
152057,1041,307254,2,0,5620
152058,1041,307254,1,0,5090
152059,1043,307254,1,0,5854
152060,1805,307257,2,2,17527
152061,10235,307260,1,1,1446
152062,10235,307260,2,2,1399
152063,11143,307263,1,1,3564
152064,13901,307266,2,2,2000
152065,3279,307269,1,1,9724
152066,3284,307269,2,0,5271
152067,10204,307269,1,1,4024
152068,12701,307272,2,2,5856
152069,10975,307275,1,1,18602
152070,3592,307278,1,1,6510
152071,3615,307281,1,1,6043
152072,8424,307284,1,0,3479
152073,8424,307284,1,1,3341
152074,7860,307287,1,1,2748
152075,13524,307290,1,0,4362
152076,12912,307293,5,5,3844
152077,13548,307296,5,5,4544
152078,10204,307299,2,2,4033
152079,8422,307302,1,0,3997
152080,12547,307305,5,0,5730
152081,14248,307308,3,3,8300
152082,10236,307311,1,1,1341
152083,10236,307311,1,1,1295
152084,3610,307314,3,3,12704
152085,3610,307314,2,2,8299
152086,10224,307317,1,1,4988
152087,7596,307320,1,1,2094
152088,8221,307320,1,1,3770
152089,13524,307320,1,1,4362
152090,13524,307320,1,1,4476
152091,7607,307323,1,1,12541
152092,11233,307326,1,0,11996
152093,13524,307326,1,0,4362
152094,8457,307329,2,0,8406
152095,8457,307329,2,0,7979
152096,3615,307332,5,5,6041
152097,3603,307335,3,3,7466
152098,8444,307335,3,3,6343
152099,8444,307335,1,1,6034
152100,8444,307335,1,1,3535
152101,11233,307338,1,1,12268
152102,11138,307341,1,1,66851
152103,8751,307344,2,0,4829
152104,10224,307347,3,3,4619
152105,10224,307347,6,6,4803
152106,13524,307350,1,0,4430
152107,7607,307353,2,2,12541
152108,9171,307353,5,5,6425
152109,9171,307353,2,2,6470
152110,9171,307353,1,1,6510
152111,12547,307353,2,2,11087
152112,12697,307356,1,1,2098
152113,8221,307359,1,0,3770
152114,10204,307362,2,2,4024
152115,11925,307362,1,1,11814
152116,13696,307365,2,0,5875
152117,8760,307368,6,6,2363
152118,12547,307371,2,0,5730
152119,12547,307374,2,2,5730
152120,11233,307377,1,1,12268
152121,13736,307380,1,1,8928.57
152122,11140,307383,1,1,4675
152123,11172,307383,1,1,2398
152124,11123,307386,1,0,7223
152125,10975,307389,1,1,5893
152126,8444,307392,1,0,6393
152127,8210,307395,2,0,14612
152128,8378,307395,2,0,4138
152129,12547,307398,2,0,5730
152130,13524,307401,1,1,4317
152131,13524,307401,1,1,4430
152132,8378,307404,2,2,4138
152133,13357,307407,1,1,5081
152134,8210,307410,1,0,13846
152135,11146,307413,1,1,7524
152136,1038,307416,1,0,8315
152137,1038,307416,2,0,8179
152138,1038,307419,1,1,8315
152139,1038,307419,2,2,8179
152140,8221,307422,2,2,3770
152141,8210,307425,1,1,13366
152142,8428,307425,1,1,1763
152143,12701,307428,1,0,9542
152144,12701,307428,1,0,6470
152145,7640,307431,10,10,15638
152146,12652,307431,10,10,7956
152147,8378,307434,2,2,4138
152148,11104,307437,1,1,12723
152149,11107,307437,1,1,5725
152150,12701,307440,1,0,9542
152151,12701,307440,1,0,6470
152152,8425,307443,1,1,4894
152153,11143,307446,2,2,3564
152154,11143,307446,1,1,3113
152155,8219,307449,1,0,14934
152156,13592,307452,5,5,1540
152157,3610,307455,1,0,8299
152158,10975,307458,1,1,18602
152159,3610,307461,1,0,13364
152160,11233,307464,1,0,7857
152161,7554,307467,1,0,13975
152162,1041,307470,1,0,5225
152163,8457,307473,1,0,7686
152164,3610,307476,8,8,12704
152165,7596,307479,1,1,2094
152166,7640,307479,10,10,15638
152167,10235,307482,2,0,1501
152168,8361,307485,2,0,5767
152169,8361,307485,8,0,5651
152170,7586,307488,1,0,6557
152171,2367,307491,10,10,479
152172,7860,307494,2,0,3317
152173,12547,307497,2,2,5730
152174,7607,307500,1,1,12541
152175,10235,307503,3,0,1501
152176,10235,307503,2,0,1455
152177,10247,307506,2,2,7724
152178,10247,307506,3,3,7134
152179,8457,307509,1,0,8272
152180,13524,307512,1,0,4430
152181,8444,307515,1,0,5813
152182,8444,307515,1,0,6034
152183,8457,307515,1,0,8406
152184,7640,307518,30,30,15638
152185,12652,307518,10,10,7956
152186,10215,307521,3,0,5289
152187,12749,307524,5,0,6370
152188,12547,307527,5,5,5730
152189,10236,307530,2,0,1386
152190,12407,307533,1,0,8906
152191,12487,307533,1,0,4220
152192,10235,307536,2,2,1501
152193,12487,307539,1,1,4220
152194,8424,307542,1,0,8266
152195,8424,307542,1,1,3341
152196,8429,307542,2,0,2583
152197,8429,307542,1,0,3157
152198,8429,307542,1,0,2774
152199,8429,307542,1,0,2679
152200,11233,307545,2,0,12904
152201,10215,307548,3,3,5821
152202,3605,307551,1,0,3762
152203,10248,307554,1,1,4857
152204,10248,307554,1,1,5646
152205,11233,307557,1,1,11996
152206,7860,307560,1,0,3317
152207,13696,307563,3,0,5875
152208,8424,307566,3,0,3479
152209,1038,307569,1,0,8197
152210,11119,307572,1,0,17901
152211,1038,307575,1,1,8315
152212,8210,307575,1,1,14212
152213,8210,307575,1,1,7576
152214,13524,307578,1,1,4430
152215,11233,307581,10,0,12268
152216,8424,307584,2,2,3479
152217,7607,307587,1,0,12541
152218,11233,307587,1,0,12268
152219,3605,307590,1,0,3889
152220,8219,307593,4,0,14934
152221,8219,307593,1,0,15166
152222,8444,307593,10,0,6374
152223,8444,307593,5,0,6589
